ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
0	4,0,0,0	0,0,0,0	0,0,1,0	0,0,1,1	245	149
1	0,1,1,0	0,0,0,0	0,0,0,1	1,0,1,0	229	149
2	76,111,103,19	1,1,0,0	0,0,68,0	0,0,1,0	279	149
3	43,67,64,11	0,0,0,0	0,0,44,0	0,0,1,0	197	149
4	18,17,29,1	0,0,0,0	0,0,18,0	0,0,1,0	217	149
5	0,0,5,0	34,53,51,13	0,0,0,0	0,0,19,0	298	149
6	51,25,19,11	0,0,3,0	0,0,29,0	0,0,1,0	298	149
7	91,47,48,20	1,1,0,0	0,0,51,0	0,0,1,0	298	149
8	1,0,1,0	47,26,26,11	0,0,3,0	0,0,26,0	298	149
9	2,0,0,0	47,26,26,11	0,0,1,0	0,0,26,0	298	149
10	63,73,54,15	1,0,0,0	0,0,63,0	0,0,0,0	298	149
11	39,52,43,7	1,0,0,0	0,0,46,0	0,0,0,0	264	149
12	29,48,25,6	8,3,1,0	0,0,22,0	0,0,0,0	224	149
13	1,0,0,0	25,22,11,5	0,0,0,0	0,0,11,0	205	149
14	25,18,16,4	9,8,11,5	0,0,7,0	0,0,3,0	284	149
16	27,40,31,6	0,1,0,0	0,0,23,0	0,0,0,0	258	149
17	288,339,239,64	0,0,0,0	0,2,249,2	0,0,2,0	277	149
18	118,125,101,21	58,56,48,16	0,0,117,1	2,0,68,0	244	149
19	5,27,21,1	120,134,91,18	0,0,25,0	0,0,109,0	254	149
20	10,35,29,2	120,134,91,18	0,0,31,0	0,0,109,0	261	149
21	353,415,312,100	0,8,2,0	0,2,416,1	0,0,1,0	298	149
22	119,131,121,23	3,0,0,0	0,0,142,0	0,0,3,0	298	149
23	51,52,57,9	1,1,0,0	0,0,25,0	0,0,0,0	227	149
25	10,13,4,17	17,23,32,36	17,8,30,12	25,26,31,23	268	149
26	26,24,23,24	3,4,8,0	23,17,23,18	7,4,2,8	264	149
27	5,3,0,0	1,0,0,0	4,0,0,0	1,0,0,0	228	149
28	35,43,21,17	0,1,0,2	16,19,38,27	1,2,0,3	231	149
29	15,11,1,7	0,1,0,2	7,8,14,7	1,2,0,3	215	149
30	25,20,16,27	1,0,0,1	30,32,20,33	0,0,0,1	280	149
31	78,79,77,65	1,0,0,1	86,73,67,73	0,0,0,1	298	149
32	38,46,41,27	0,0,0,0	41,37,38,26	0,0,1,0	292	149
33	89,90,90,69	0,0,0,0	92,70,88,66	0,0,1,0	298	149
34	0,0,0,5	1,1,1,3	0,0,0,0	3,1,0,2	191	149
35	0,1,4,0	44,33,51,25	2,2,0,2	42,27,36,38	203	149
37	40,42,26,28	0,0,0,1	34,38,33,49	0,0,0,0	238	149
38	65,73,60,51	0,0,0,1	71,52,68,66	0,0,0,0	241	149
39	8,7,9,13	24,22,21,18	21,12,13,8	21,15,15,14	232	149
40	52,34,61,42	0,0,0,1	34,54,46,33	0,0,0,0	298	149
42	2,1,0,0	0,0,0,0	0,0,0,0	1,2,1,0	217	149
46	0,3,0,0	0,0,1,0	0,0,1,0	0,0,0,0	298	149
47	0,0,0,0	0,0,1,0	2,0,0,0	0,0,0,0	278	149
52	54,55,65,59	0,0,0,0	66,60,63,57	0,0,1,0	247	149
53	40,39,47,35	0,0,1,0	57,43,45,51	0,0,0,1	241	149
54	29,28,24,32	0,0,0,0	27,23,42,28	0,1,2,0	256	149
55	21,13,11,14	0,0,0,0	18,10,19,17	0,0,0,2	257	149
56	54,42,41,37	0,0,1,0	41,30,44,52	2,0,1,1	298	149
57	5,1,4,1	0,0,0,1	0,0,1,5	0,0,1,0	269	149
58	133,99,106,100	143,161,182,144	102,62,77,83	139,112,130,137	269	149
59	150,122,131,146	3,8,0,2	124,111,99,108	1,1,1,4	269	149
60	300,255,270,278	344,380,304,361	245,187,198,212	313,310,297,284	269	149
61	125,101,103,99	0,0,0,0	101,62,77,80	0,0,1,0	269	149
62	3,2,2,2	143,161,182,144	1,1,3,2	139,112,130,137	296	149
63	6,10,2,3	344,380,304,361	2,2,3,6	313,310,297,284	296	149
64	3,2,2,1	153,134,139,134	1,1,2,3	124,79,102,106	296	149
65	744,829,803,768	0,0,0,0	716,649,607,741	0,1,0,0	298	149
66	945,1048,925,985	0,0,2,0	890,847,774,888	0,0,0,1	298	149
67	929,875,871,868	1,2,2,0	921,829,792,960	5,1,0,1	215	149
68	96,128,135,128	593,504,518,509	137,99,103,115	550,506,468,570	240	149
69	220,304,259,277	1,5,6,2	235,210,263,234	1,2,0,0	298	149
70	138,177,160,135	0,0,0,0	116,91,100,95	0,1,1,1	298	149
71	1,4,1,3	7,5,0,2	0,2,3,0	4,4,1,0	217	149
72	192,186,183,183	7,5,0,2	133,141,131,115	4,4,1,0	217	149
73	58,71,74,65	7,5,0,2	51,54,55,51	4,4,1,0	298	149
74	125,119,111,148	2,4,2,1	80,96,79,100	2,2,5,2	298	149
75	123,113,110,139	6,7,4,1	77,96,77,100	6,4,2,7	298	149
76	56,41,42,40	0,0,0,0	24,33,23,21	0,1,0,0	236	149
81	0,3,1,1	0,1,0,0	12,2,1,3	0,0,0,0	298	149
82	3,6,1,4	0,1,0,0	0,6,5,5	0,0,0,0	278	149
83	5,3,6,2	0,2,0,0	3,2,6,5	1,0,0,0	194	149
84	341,306,318,332	1,0,0,1	330,254,316,335	0,0,1,0	258	149
85	1,0,0,0	193,193,149,179	0,0,0,0	167,135,186,191	244	149
87	195,208,151,180	7,7,5,10	166,135,194,190	8,7,10,10	158	149
90	3,2,1,1	32,32,33,23	3,3,3,2	17,37,26,37	254	149
91	1,0,0,1	10,1,4,6	0,0,4,0	1,2,6,3	254	149
92	2,5,3,1	25,26,16,15	4,3,0,2	18,19,13,16	254	149
93	0,0,2,1	1,0,1,0	1,0,1,0	2,1,7,5	254	149
94	1,2,1,1	3,2,5,3	4,3,0,2	2,3,0,2	254	149
95	108,108,111,84	10,1,4,6	72,104,98,113	1,2,6,3	298	149
96	101,102,94,76	1,0,1,0	73,86,85,92	2,1,7,5	298	149
97	79,83,79,62	0,0,0,0	60,71,72,78	0,0,1,0	298	149
98	128,114,112,147	1,1,2,1	117,103,129,130	0,2,2,0	250	149
99	58,46,48,54	1,1,2,1	49,37,44,62	0,2,2,0	298	149
100	153,175,161,179	0,0,0,2	109,148,133,129	0,0,0,0	298	149
101	191,148,184,149	0,0,0,1	210,136,195,189	0,0,1,0	246	149
102	75,58,76,49	0,0,0,0	78,60,77,64	0,2,0,0	246	149
105	185,161,209,177	0,0,0,0	210,135,169,180	0,1,0,0	246	149
106	72,55,83,42	0,0,0,0	91,69,104,64	1,3,1,1	297	149
107	78,87,95,71	2,0,0,0	101,100,101,87	1,0,0,0	208	149
108	117,106,127,103	0,0,1,0	111,114,115,122	0,1,0,0	298	149
109	95,79,83,61	0,0,0,1	73,64,62,95	0,0,2,0	223	149
110	67,57,38,33	0,1,1,0	33,39,44,38	0,0,2,0	241	149
111	0,1,1,1	4,7,6,5	1,0,0,1	0,0,0,4	212	149
113	0,1,0,0	0,1,0,0	1,0,1,0	0,0,0,0	233	149
114	35,25,32,30	0,0,0,0	42,21,28,50	0,1,0,0	298	149
115	3,0,1,4	14,12,10,18	5,0,0,1	15,9,8,24	298	149
119	23,26,13,25	1,0,2,0	23,14,14,17	0,2,0,2	298	149
120	27,25,10,24	1,0,2,0	25,16,15,18	0,2,0,2	298	149
121	42,40,20,40	0,0,0,0	43,29,24,32	2,0,0,0	298	149
122	0,0,0,1	11,5,10,10	0,0,0,3	9,4,8,9	261	149
123	55,35,31,24	0,0,0,0	28,34,27,36	0,0,0,1	257	149
124	18,9,10,13	0,0,0,1	18,9,14,16	0,0,0,0	228	149
125	0,0,2,5	34,6,14,11	2,1,1,7	17,19,10,13	272	149
126	29,28,42,29	0,0,0,1	32,39,27,37	0,0,0,1	203	149
127	37,39,42,37	0,2,1,0	49,52,30,52	0,0,0,0	298	149
128	23,24,27,21	0,0,0,0	28,35,26,29	0,0,1,0	298	149
129	0,2,1,1	0,0,0,0	2,0,2,0	0,0,1,0	240	149
130	9,7,6,12	1,0,0,1	18,14,5,14	1,0,3,0	240	149
131	0,0,1,0	3,1,2,5	0,0,0,0	2,0,2,1	279	149
135	3,3,0,1	0,3,1,0	0,4,0,0	0,0,0,0	191	149
136	1,8,2,9	0,0,0,0	0,2,8,4	0,0,0,1	251	149
138	110,111,149,131	1,0,1,1	118,97,106,100	2,1,0,0	298	149
139	177,161,207,158	0,0,1,0	177,120,135,149	0,0,0,0	279	149
140	1,0,3,2	0,0,1,1	0,2,4,2	0,0,0,0	206	149
141	3,0,8,6	100,100,111,92	0,2,7,4	98,74,72,91	206	149
142	0,0,3,1	100,100,111,92	0,0,1,0	98,74,72,91	224	149
143	0,0,2,1	2,0,5,5	0,0,2,0	0,0,4,2	224	149
144	0,0,2,0	2,0,5,5	0,0,1,0	0,0,4,2	219	149
145	135,128,128,136	2,0,0,0	124,154,140,147	0,0,1,0	230	149
147	137,139,142,128	15,9,26,13	156,121,141,154	22,19,26,32	278	149
148	57,51,62,60	2,8,3,3	38,42,59,48	5,1,1,4	248	149
149	28,23,31,32	2,0,0,0	17,22,25,35	0,0,0,2	248	149
150	19,40,25,31	2,0,0,0	22,32,14,18	0,0,0,2	260	149
151	44,63,55,59	1,4,1,3	39,53,52,29	1,1,5,2	260	149
152	42,50,46,35	15,10,8,13	28,28,43,30	15,16,18,16	206	149
153	15,19,6,14	1,0,0,0	4,6,16,9	0,0,2,0	206	149
154	90,92,77,84	0,1,0,0	65,72,99,55	1,0,0,1	298	149
155	458,497,457,473	0,0,1,0	437,446,370,436	0,0,0,0	233	149
156	7,6,10,2	0,0,0,2	1,4,1,5	0,0,0,0	243	149
158	8,8,14,11	4,3,6,4	8,8,7,7	4,8,4,2	243	149
159	3,0,4,3	4,3,6,4	7,4,8,1	4,8,4,2	186	149
160	13,8,8,5	0,0,2,0	4,8,3,6	0,0,0,0	186	149
161	20,16,22,17	7,8,11,7	16,11,17,14	6,5,3,5	186	149
162	2,0,2,1	7,8,11,7	0,0,0,0	6,5,3,5	194	149
163	5,0,0,2	10,8,16,13	2,4,1,0	15,7,17,8	194	149
164	2,0,6,0	10,8,16,13	1,0,3,1	15,7,17,8	170	149
165	23,21,23,20	0,0,0,0	14,24,17,21	1,0,0,0	206	149
166	102,85,82,65	0,1,0,0	59,75,73,71	0,0,0,1	220	149
167	39,44,36,40	21,12,22,18	31,46,30,37	24,18,14,20	239	149
168	66,46,55,46	13,20,13,27	70,30,49,39	28,29,15,20	296	149
169	48,64,56,62	0,0,1,0	45,36,35,35	0,0,0,0	191	149
174	2,3,1,1	5,0,2,3	5,3,4,1	2,4,1,1	222	149
175	6,9,6,5	7,12,9,6	5,8,8,2	8,4,3,11	222	149
176	2,3,2,0	2,0,2,0	4,3,5,1	1,0,0,0	222	149
177	1,3,3,5	0,1,0,1	1,1,3,4	0,0,0,0	272	149
178	6,13,13,22	4,6,5,5	20,9,10,15	1,5,4,1	298	149
179	0,1,0,0	0,0,1,0	1,0,0,0	0,0,1,0	298	149
180	11,12,15,25	7,12,9,6	22,13,11,16	8,4,3,11	298	149
181	5,0,2,3	2,0,2,0	3,4,1,1	1,0,0,0	298	149
182	6,12,13,23	4,6,5,5	21,9,10,15	1,5,4,1	298	149
183	0,0,0,1	0,0,1,0	2,0,0,0	0,0,1,0	298	149
184	31,39,26,32	2,0,2,0	19,20,23,25	1,0,0,0	223	149
185	28,33,22,31	0,0,1,0	12,21,24,15	0,0,1,0	223	149
186	30,39,30,48	0,0,0,0	31,25,30,29	1,0,0,0	223	149
187	99,141,143,152	12,17,18,13	99,81,102,97	10,3,10,11	233	149
188	145,141,143,140	4,5,5,5	133,116,151,105	4,2,1,0	245	149
189	0,0,0,0	81,92,79,82	5,0,0,1	77,72,87,56	298	149
192	90,100,141,133	4,7,9,10	125,118,77,145	10,8,5,8	272	149
194	172,165,169,187	0,0,0,0	172,161,119,170	0,0,0,1	269	149
195	167,176,181,191	0,0,0,0	155,179,142,204	0,4,0,0	298	149
196	153,106,181,152	0,0,1,1	188,137,114,186	1,0,0,0	255	149
197	197,172,176,203	0,0,0,1	259,211,147,229	0,0,0,0	288	149
198	180,150,166,230	10,11,11,19	246,191,137,203	19,13,9,17	287	149
199	148,130,135,183	0,0,1,1	207,175,129,187	5,3,1,1	219	149
200	103,79,99,121	0,0,1,1	156,120,108,115	5,3,1,1	228	149
201	10,6,17,16	0,0,0,1	5,9,14,11	1,0,1,0	179	149
202	40,38,49,39	0,2,4,1	23,36,22,37	0,2,1,1	179	149
203	7,5,10,15	0,0,0,0	3,9,9,9	0,2,1,0	179	149
204	2,0,1,0	0,2,4,1	0,0,1,0	0,2,1,1	245	149
205	4,3,11,6	0,2,0,0	9,5,10,3	0,0,5,0	245	149
206	3,2,7,2	33,34,39,25	2,4,5,1	20,31,14,28	245	149
207	2,3,5,4	0,0,1,0	6,1,8,2	0,0,1,0	245	149
209	63,66,85,60	0,0,0,2	52,60,41,60	0,0,0,0	298	149
210	28,18,34,32	0,1,0,1	23,30,26,28	0,4,1,0	298	149
211	81,90,74,80	0,0,0,0	62,72,77,62	0,2,0,0	298	149
212	40,28,37,34	0,2,1,0	20,41,36,32	0,1,0,1	248	149
213	65,61,84,53	0,2,1,0	39,72,77,65	0,1,0,1	275	149
214	29,23,19,33	9,12,6,13	27,22,22,25	4,1,7,6	199	149
215	404,482,478,475	0,0,0,0	468,361,439,447	2,2,0,0	295	149
216	430,425,542,489	0,0,0,0	531,416,501,475	3,0,0,0	298	149
217	1,0,0,0	0,3,3,0	0,1,1,0	0,1,0,0	264	149
218	320,289,340,320	0,0,0,0	343,278,345,338	1,0,0,0	278	149
219	16,10,13,14	3,2,2,6	5,13,1,6	1,4,0,0	298	149
220	4,7,3,6	3,2,2,6	0,9,0,1	1,4,0,0	298	149
221	8,1,2,13	3,2,2,6	4,15,7,0	1,4,0,0	298	149
223	0,0,0,1	14,10,11,11	0,0,0,0	5,6,1,6	202	149
226	0,1,5,2	14,10,11,11	0,1,2,2	5,6,1,6	270	149
227	0,1,1,4	6,1,0,10	0,0,1,0	4,8,7,0	270	149
228	0,3,1,2	0,0,2,1	0,0,1,0	0,0,0,0	270	149
229	95,91,99,86	2,0,0,1	97,78,97,107	0,0,0,1	298	149
230	154,135,162,143	2,0,0,1	134,105,176,172	0,0,0,1	298	149
231	27,24,24,23	0,0,0,1	19,26,28,28	0,0,0,0	241	149
232	103,91,88,94	3,1,2,1	95,87,104,92	4,4,3,5	240	149
233	305,313,366,269	0,3,2,1	243,193,228,221	0,0,0,0	237	149
234	324,293,359,294	3,5,2,2	248,162,201,179	0,4,5,2	256	149
235	146,160,172,159	0,0,0,1	111,99,102,94	0,0,0,0	218	149
236	48,53,60,35	0,0,0,1	38,28,32,31	0,0,0,0	279	149
237	433,421,482,432	0,0,1,0	419,346,423,343	1,0,0,0	229	149
238	210,218,230,217	0,1,0,0	176,148,174,147	0,0,0,0	216	149
241	20,16,16,15	0,2,0,1	34,10,13,14	1,0,0,0	298	149
242	53,55,38,46	0,0,0,0	46,35,49,43	0,0,1,0	272	149
243	22,30,12,20	0,0,0,0	29,12,18,23	0,0,1,0	227	149
244	56,57,72,63	0,0,0,0	54,51,65,69	0,1,0,0	298	149
245	4,5,1,1	0,0,0,1	2,5,3,3	0,0,0,0	195	149
246	4,0,0,4	1,0,2,4	1,1,0,1	3,0,1,4	298	149
251	11,10,14,8	0,0,0,0	2,10,8,11	0,1,0,0	298	149
252	17,14,10,19	9,8,1,1	8,13,12,8	5,3,6,3	298	149
253	24,11,14,14	0,1,1,4	16,13,10,13	0,4,0,1	298	149
256	2,0,2,0	0,0,1,0	1,4,0,4	0,0,0,0	281	149
257	2,0,2,0	1,0,0,0	2,2,0,4	0,0,0,0	281	149
260	0,0,1,1	1,1,0,0	0,0,0,0	1,1,0,2	212	149
261	31,27,25,29	0,1,0,0	24,15,31,18	0,0,0,0	250	149
262	26,18,16,19	0,9,0,0	27,18,21,15	1,0,3,6	218	149
263	17,10,17,22	32,40,27,30	9,8,7,17	29,21,19,17	298	149
264	0,1,0,0	10,13,17,14	0,0,1,1	13,7,8,7	292	149
265	0,0,0,0	1,0,0,0	0,0,1,1	0,0,0,0	292	149
266	8,7,5,12	32,40,27,30	3,3,3,6	29,21,19,17	292	149
267	5,6,12,9	0,0,0,1	9,6,4,5	0,0,0,1	244	149
268	14,22,22,18	32,40,27,30	16,12,14,13	29,21,19,17	244	149
269	4,12,5,6	8,7,5,12	3,5,6,7	3,3,2,6	244	149
270	0,0,0,0	1,0,0,0	0,0,0,1	0,0,0,0	168	149
271	0,0,0,2	32,40,27,30	0,0,0,0	29,21,19,17	168	149
272	1,1,1,3	10,18,11,11	0,2,0,0	7,8,10,8	168	149
273	2,0,0,0	0,1,0,0	0,2,0,0	0,0,0,0	260	149
274	19,16,23,15	32,40,27,30	16,22,19,15	29,21,19,17	260	149
275	18,16,23,15	8,7,5,12	16,22,19,16	3,3,2,6	260	149
276	18,16,23,15	1,0,1,2	16,22,19,16	0,2,0,0	260	149
277	16,16,20,13	0,0,0,0	11,15,10,6	0,2,0,0	260	149
278	39,37,44,31	75,65,66,83	32,37,31,25	55,52,43,35	260	149
280	0,0,0,0	75,65,66,83	0,2,0,0	55,52,43,35	180	149
281	0,0,0,0	25,21,24,18	0,2,0,0	21,24,21,19	180	149
282	1,2,0,0	0,0,0,0	0,0,0,0	0,3,0,0	298	149
283	0,0,0,0	0,2,0,0	1,0,0,0	0,0,0,0	209	149
284	199,190,182,186	0,1,0,0	166,155,139,151	0,0,1,0	298	149
285	123,123,131,126	0,0,2,0	103,96,86,104	0,0,0,0	250	149
286	276,245,256,256	4,0,0,0	215,212,203,211	0,1,0,0	250	149
287	1,1,0,0	13,15,19,14	6,0,0,0	10,6,9,13	212	149
288	0,0,0,0	166,137,144,144	3,0,0,0	122,123,127,123	212	149
289	4,5,3,9	4,0,0,0	1,4,4,4	0,1,0,0	194	149
290	17,20,20,22	166,137,144,144	11,10,13,17	122,123,127,123	194	149
292	354,436,400,403	0,0,0,1	328,268,299,330	0,0,0,0	287	149
293	31,36,33,35	0,0,1,0	31,32,24,29	0,0,0,0	236	149
296	36,12,18,11	6,9,3,4	14,8,10,17	4,4,6,5	228	149
297	102,113,103,94	1,1,0,1	88,75,111,83	1,2,0,0	201	149
298	80,96,77,80	0,0,0,0	71,61,60,57	0,0,1,0	201	149
299	2,3,2,1	0,0,0,0	2,1,0,0	0,2,0,0	298	149
300	4,2,3,0	3,1,3,0	1,1,0,0	0,0,1,0	298	149
301	2,2,2,0	0,1,0,1	1,1,0,0	0,0,0,2	298	149
304	0,1,1,2	3,1,3,0	2,2,0,1	0,0,1,0	252	149
305	0,0,0,0	0,1,0,1	0,5,0,0	0,0,0,2	252	149
306	0,2,1,3	2,0,1,0	3,0,0,1	0,0,0,0	252	149
308	2,2,4,2	0,1,0,1	0,0,1,1	0,0,0,2	195	149
311	0,2,2,4	0,0,0,0	2,0,0,2	0,3,0,0	195	149
313	21,17,13,18	0,0,1,0	10,13,14,4	0,0,0,0	286	149
314	23,20,8,9	0,0,1,0	17,8,9,8	0,0,0,0	294	149
316	0,4,1,0	0,0,0,1	2,0,0,0	0,0,0,0	284	149
319	24,15,25,18	0,0,0,0	16,10,7,20	2,0,0,0	297	149
320	21,31,36,26	0,0,2,0	18,15,13,32	0,0,0,0	298	149
321	14,13,4,12	8,13,18,8	7,6,4,3	9,6,1,7	221	149
322	0,0,0,0	18,10,14,7	1,0,0,0	10,6,7,3	232	149
324	4,9,7,4	0,0,0,1	5,2,5,3	0,0,0,0	260	149
327	0,0,1,0	0,0,1,0	0,0,2,0	0,0,0,0	226	149
328	2,3,7,3	0,1,0,0	2,0,0,3	0,0,0,0	298	149
329	1,2,3,2	0,1,0,0	1,0,0,2	0,0,0,0	249	149
332	171,169,172,172	1,1,0,0	164,128,155,177	1,0,0,3	204	149
333	139,142,142,166	1,0,0,0	110,128,121,121	0,0,0,0	204	149
334	76,101,102,100	1,1,0,0	73,69,70,84	1,0,0,3	201	149
335	63,77,95,92	1,0,0,0	61,62,66,72	0,0,0,0	201	149
336	85,114,95,94	0,1,0,0	82,74,92,72	1,0,0,0	254	149
337	84,102,84,72	0,1,0,0	68,61,64,88	0,0,1,1	254	149
339	24,21,17,16	7,4,5,6	27,27,24,32	8,2,1,4	276	149
340	27,21,12,11	1,0,0,0	21,24,19,20	0,0,0,2	298	149
341	26,24,23,28	0,1,0,0	24,42,21,37	4,0,4,3	247	149
342	1,0,4,1	0,1,1,0	3,1,0,0	0,0,1,0	172	149
343	11,14,12,8	0,0,1,1	14,11,14,21	0,0,0,0	198	149
344	26,30,23,20	0,2,0,2	37,26,39,32	1,0,0,0	198	149
345	0,3,0,1	0,1,1,1	6,2,1,1	0,1,1,3	271	149
346	8,11,1,1	15,19,13,15	7,5,6,2	24,19,26,14	271	149
347	65,46,56,59	1,0,0,0	55,43,47,38	0,1,0,3	280	149
348	72,57,64,69	0,0,0,0	68,49,59,41	1,0,0,0	280	149
349	70,60,59,61	1,0,0,0	70,57,71,46	0,1,0,3	216	149
350	102,104,111,105	0,0,0,0	101,103,108,94	1,0,0,0	216	149
352	658,641,646,630	1,0,0,0	609,605,686,591	0,0,0,0	222	149
353	254,213,251,209	0,0,0,1	190,216,246,202	0,0,0,0	222	149
354	535,479,476,432	3,0,2,4	451,345,492,438	2,4,0,2	226	149
355	1,0,1,0	162,174,180,175	0,0,0,0	179,144,188,182	251	149
361	855,849,916,879	0,7,0,0	805,658,879,771	0,1,1,3	222	149
362	82,94,122,110	1,3,2,2	47,62,63,46	0,3,3,0	277	149
363	67,65,89,90	1,3,2,2	48,68,69,39	0,3,3,0	239	149
364	39,30,47,42	1,3,2,2	31,29,41,19	0,3,3,0	220	149
365	124,130,123,157	1,0,0,0	112,122,115,58	1,0,0,0	226	149
366	26,38,46,54	1,0,0,0	14,35,36,16	1,0,0,0	265	149
367	163,176,110,163	4,0,7,2	145,141,141,109	1,0,2,5	221	149
368	11,8,8,6	32,22,36,29	4,7,4,10	23,14,16,15	201	149
369	65,65,71,53	32,22,36,29	49,28,43,33	23,14,16,15	230	149
370	63,105,69,81	22,8,21,21	30,34,29,19	13,12,20,6	298	149
371	107,48,68,93	54,91,60,72	39,55,59,16	25,25,26,13	238	149
372	113,118,110,116	1,5,2,3	58,49,64,35	0,0,0,0	226	149
373	32,65,36,50	0,0,1,1	19,15,17,13	0,0,2,0	226	149
374	152,128,123,163	0,1,0,1	72,84,82,38	1,0,0,1	226	149
375	271,304,276,268	1,7,0,1	156,141,163,108	3,2,1,3	226	149
380	80,103,85,100	0,2,0,5	93,88,98,100	4,0,2,2	216	149
382	177,173,180,195	8,11,18,11	154,146,201,155	17,11,7,13	209	149
383	73,75,96,70	0,0,0,0	64,70,83,44	0,1,0,0	256	149
384	139,146,188,131	0,0,0,0	106,136,146,106	0,1,0,0	228	149
385	3,4,8,8	27,37,45,33	2,1,4,1	32,51,48,43	197	149
386	53,72,88,69	0,0,0,2	66,77,89,72	0,0,1,0	229	149
387	6,6,9,9	0,0,2,0	6,10,8,6	0,0,0,0	242	149
388	0,0,0,2	0,0,2,0	1,1,1,0	0,0,0,0	298	149
389	29,27,43,26	0,1,0,0	27,22,21,17	0,0,1,1	227	149
390	1,1,3,1	0,0,0,0	4,0,0,1	0,0,0,1	227	149
391	71,60,69,58	3,5,0,1	54,48,48,49	0,2,3,3	227	149
392	23,10,15,21	3,5,0,1	17,3,12,17	0,2,3,3	233	149
393	48,39,54,38	1,0,0,0	38,43,36,36	1,0,0,0	227	149
394	39,47,57,50	0,0,0,0	57,36,31,46	0,0,0,1	239	149
395	94,99,122,91	1,0,0,0	102,84,69,79	1,0,0,0	239	149
397	106,122,152,144	104,85,109,94	101,121,93,120	91,108,89,100	194	149
398	1640,1715,1629,1543	0,0,0,1	1449,1142,1318,1479	0,0,0,0	217	149
399	12,19,16,13	3,0,4,1	16,16,5,8	0,1,0,3	218	149
400	14,20,15,16	0,0,0,0	19,17,5,10	1,0,0,0	218	149
401	0,4,0,2	50,63,43,40	2,0,5,0	38,28,30,33	275	149
402	1,8,2,3	50,63,43,40	6,1,4,0	38,28,30,33	270	149
403	55,71,49,42	0,0,0,1	40,29,32,35	0,0,0,0	298	149
404	112,121,95,96	5,8,6,2	87,71,79,93	2,1,2,2	298	149
405	94,94,92,98	0,3,0,0	87,93,71,82	0,0,0,0	228	149
406	116,131,126,102	6,1,5,3	141,108,128,130	1,4,1,2	215	149
407	9,3,0,5	1,0,0,2	3,4,0,0	0,1,1,2	217	149
408	4,12,11,13	1,0,0,0	24,19,25,9	0,0,0,0	198	149
409	9,7,7,7	0,0,0,0	13,14,18,6	0,2,0,0	214	149
410	13,18,15,7	0,4,1,0	8,9,7,15	0,0,0,0	284	149
411	11,27,14,9	0,1,0,0	8,9,13,15	1,0,0,0	298	149
412	0,0,0,0	1,14,8,4	0,1,0,0	4,2,9,7	225	149
413	1,1,1,0	0,1,0,0	0,2,0,0	0,0,0,0	298	149
418	114,135,145,131	0,1,0,2	106,104,116,105	0,0,1,0	228	149
419	176,207,211,213	2,0,0,0	181,206,178,191	0,0,0,0	287	149
420	43,42,37,35	26,13,23,17	51,41,35,37	26,31,19,17	209	149
421	56,56,39,39	10,4,14,3	51,33,34,47	9,3,13,14	209	149
422	19,18,11,17	5,7,9,10	13,20,14,15	14,17,13,11	236	149
423	28,38,20,19	18,21,11,14	13,28,27,17	14,9,12,22	236	149
426	547,571,590,501	0,0,1,0	452,424,470,400	0,0,0,0	298	149
427	306,296,336,271	0,0,1,0	234,227,235,219	0,0,0,0	298	149
428	11,9,5,3	0,2,2,3	6,3,2,7	2,1,0,0	182	149
429	5,1,7,5	3,0,1,0	10,4,7,2	4,1,4,4	170	149
430	20,14,6,11	0,1,0,0	14,17,6,12	0,0,0,0	251	149
432	17,28,22,21	1,0,1,1	37,7,27,17	0,2,0,1	265	149
433	0,0,0,1	11,11,11,10	0,0,3,0	22,8,15,8	190	149
434	0,0,0,0	0,2,0,0	1,0,0,2	0,0,0,0	208	149
435	1,0,0,0	0,1,2,2	0,0,2,1	1,1,0,2	298	149
436	26,33,26,24	0,1,0,0	31,31,24,27	0,0,0,0	298	149
437	1,6,2,5	27,32,35,37	1,5,2,4	28,28,27,24	287	149
438	52,64,60,60	0,1,0,0	59,59,49,49	0,0,0,0	246	149
439	14,11,8,8	0,2,0,1	16,15,3,19	0,0,0,0	213	149
441	55,66,62,75	0,1,0,0	20,41,45,41	0,0,0,0	266	149
443	63,44,58,41	0,0,0,5	29,35,41,27	2,2,1,0	274	149
444	27,19,26,26	0,1,1,1	13,21,11,12	0,0,2,0	222	149
445	0,0,0,2	0,1,0,1	2,0,1,0	0,0,1,0	222	149
446	0,1,2,1	0,1,0,1	0,1,2,0	0,0,1,0	216	149
448	40,20,38,35	1,1,0,1	15,32,17,16	0,0,2,0	216	149
451	16,22,27,21	0,0,1,0	22,14,22,31	4,0,0,0	254	149
453	30,20,11,14	1,0,0,0	19,12,10,6	0,0,1,0	272	149
454	9,19,22,12	0,0,0,2	18,6,3,6	0,0,0,0	296	149
455	12,2,2,4	5,2,4,1	5,7,5,4	2,6,2,2	296	149
456	69,74,65,84	0,4,0,0	54,52,40,70	0,0,0,0	212	149
458	19,25,9,10	0,0,1,0	12,18,20,10	0,1,0,0	173	149
459	0,0,0,1	0,0,0,0	0,2,1,0	0,0,0,1	199	149
460	0,0,1,0	1,0,0,1	0,0,0,1	0,1,2,1	254	149
470	32,42,21,32	0,0,1,0	34,22,26,31	0,0,0,1	219	149
